公司,年月,TCRI,總分,CFO,CFO不一致,利息支出率,資產報酬%,營業利益%,借款息%,平均收款天增減,平均售貨天增減,借款依存度%,營收,TSE產業別,c_0,c_1,c_2,c_3,c_4
3494 誠研,2010/12/31,6.0,467.0,0.68,0,0.26,5.44,10.06,1.82,-2.0,-19.0,19.0,19.0,25,0.0,0.0,0.0,0.0,0.0
3528 安馳,2010/12/31,6.0,571.0,-2.16,1,0.3,13.36,6.15,2.18,-9.0,-8.0,73.0,37.0,29,0.0,0.0,0.0,0.0,0.0
3532 台勝科,2010/12/31,5.0,572.0,26.34,0,0.28,1.84,3.41,1.35,2.0,-19.0,10.0,96.0,24,0.0,0.0,0.0,0.0,0.0
3591 艾笛森,2010/12/31,5.0,681.0,3.16,0,0.02,13.62,21.67,1.85,2.0,-1.0,0.0,30.0,26,0.0,0.0,0.0,0.0,0.0
3593 力銘,2010/12/31,5.0,517.0,0.5,0,0.0,4.0,6.22,0.0,13.0,1.0,0.0,43.0,28,0.0,0.0,0.0,0.0,0.0
3605 宏致,2010/12/31,5.0,718.0,9.02,0,0.23,10.95,21.38,1.46,1.0,6.0,36.0,44.0,28,0.0,0.0,0.0,0.0,0.0
3673 TPK-KY,2010/12/31,4.0,926.0,59.41,0,0.15,18.22,11.49,1.54,24.0,-10.0,49.0,596.0,26,0.0,0.0,0.0,0.0,0.0
3682 亞太電,2010/12/31,4.0,920.0,55.75,0,0.38,13.52,14.16,2.63,-4.0,0.0,13.0,232.0,27,0.0,0.0,0.0,0.0,0.0
3701 大眾控,2010/12/31,9.0,142.0,-6.67,0,1.21,-4.83,-7.08,2.71,-27.0,-17.0,229.0,196.0,25,0.0,0.0,0.0,0.0,0.0
3702 大聯大,2010/12/31,4.0,701.0,23.17,1,0.14,6.74,2.35,1.68,18.0,5.0,79.0,2572.0,29,0.0,0.0,0.0,0.0,0.0
4119 旭富,2010/12/31,5.0,557.0,2.19,0,0.05,12.45,21.3,0.35,-11.0,5.0,15.0,10.0,22,0.0,0.0,0.0,0.0,0.0
4414 如興,2010/12/31,0.0,-449.0,0.37,0,1.7,1.58,1.78,2.39,-15.0,-24.0,437.0,26.0,4,0.0,0.0,0.0,0.0,0.0
4532 瑞智,2010/12/31,5.0,580.0,4.72,0,0.92,5.58,4.39,3.24,-22.0,-45.0,62.0,126.0,5,0.0,0.0,0.0,0.0,0.0
4906 正文,2010/12/31,5.0,520.0,-4.74,1,0.41,1.64,0.88,2.14,-4.0,5.0,67.0,216.0,27,36.21614456176758,1.002310276031494,17.099411010742188,8.981917432038242e-10,1.6821351051330566
4934 太極,2010/12/31,6.0,673.0,6.91,0,1.14,9.86,14.32,2.69,2.0,-56.0,51.0,46.0,26,0.0,0.0,0.0,0.0,0.0
4938 和碩,2010/12/31,4.0,736.0,227.32,0,0.04,4.54,1.73,0.95,-3.0,1.0,23.0,5305.0,25,0.0,0.0,0.0,0.0,0.0
5305 敦南,2010/12/31,5.0,582.0,14.55,0,0.66,4.38,4.62,1.54,-23.0,-7.0,56.0,104.0,24,0.0,0.0,0.0,0.0,0.0
5388 中磊,2010/12/31,5.0,519.0,-0.21,0,0.44,4.78,4.54,1.91,0.0,4.0,91.0,86.0,27,0.0,0.0,0.0,0.0,0.0
5469 瀚宇博,2010/12/31,4.0,560.0,32.03,0,0.77,2.82,0.02,1.27,-13.0,-2.0,126.0,220.0,28,0.0,0.0,0.0,0.0,0.0
5521 工信,2010/12/31,5.0,509.0,4.74,0,0.28,2.85,2.63,1.97,26.0,-14.0,23.0,82.0,14,0.0,0.0,0.0,0.0,0.0
5608 四維航,2010/12/31,6.0,477.0,14.85,0,3.31,5.46,37.47,1.16,0.0,0.0,161.0,42.0,15,15.0,2.709790169319604e-05,1.9733691215515137,4.847889645276382e-09,0.026603890582919117
6128 上福,2010/12/31,5.0,697.0,2.8,0,0.11,15.75,22.53,9.13,-4.0,12.0,1.0,17.0,25,0.0,0.0,0.0,0.0,0.0
6142 友勁,2010/12/31,6.0,483.0,4.07,0,0.36,2.66,1.93,1.42,-25.0,-8.0,112.0,138.0,27,0.0,0.0,0.0,0.0,0.0
6152 百一,2010/12/31,5.0,624.0,-4.5,1,0.08,6.9,5.94,1.47,6.0,-11.0,33.0,119.0,27,0.0,0.0,0.0,0.0,0.0
6165 捷泰,2010/12/31,8.0,319.0,-1.29,0,0.88,-8.97,-4.79,7.0,4.0,-3.0,2.0,11.0,28,0.0,0.0,0.0,0.0,0.0
6168 宏齊,2010/12/31,5.0,522.0,2.6,0,0.4,4.15,12.53,1.79,-13.0,-43.0,21.0,37.0,26,0.0,0.0,0.0,0.0,0.0
6176 瑞儀,2010/12/31,3.0,833.0,54.12,0,0.23,8.91,6.12,1.61,-23.0,-1.0,33.0,483.0,26,0.0,0.0,0.0,0.0,0.0
6192 巨路,2010/12/31,4.0,678.0,4.28,0,0.07,12.01,10.54,1.44,8.0,-6.0,10.0,63.0,31,11.99942398071289,1.4551675023375538e-13,0.0005760459462180734,4.037340615370324e-20,6.190982726472783e-10
6196 帆宣,2010/12/31,5.0,476.0,8.7,0,0.14,1.01,1.3,2.47,-74.0,-70.0,12.0,114.0,31,0.0,0.0,0.0,0.0,0.0
6209 今國光,2010/12/31,5.0,580.0,5.18,0,0.18,6.04,6.61,1.39,-17.0,-7.0,15.0,53.0,26,0.0,0.0,0.0,0.0,0.0
6225 天瀚,2010/12/31,9.0,33.0,-2.14,0,1.31,-16.22,-25.39,2.71,24.0,6.0,74.0,13.0,26,0.0,0.0,0.0,0.0,0.0
6239 力成,2010/12/31,4.0,933.0,134.58,0,0.57,14.44,23.74,1.73,-10.0,2.0,43.0,378.0,24,0.0,0.0,0.0,0.0,0.0
6269 台郡,2010/12/31,5.0,716.0,5.78,0,0.16,15.85,14.71,2.07,-18.0,-2.0,21.0,46.0,28,0.0,0.0,0.0,0.0,0.0
6271 同欣電,2010/12/31,4.0,763.0,9.01,0,0.08,13.59,18.45,1.69,-14.0,-5.0,6.0,61.0,24,0.0,0.0,0.0,0.0,0.0
6277 宏正,2010/12/31,4.0,666.0,7.26,0,0.3,13.85,15.71,2.52,-12.0,-20.0,20.0,42.0,25,0.0,0.0,0.0,0.0,0.0
6281 全國電,2010/12/31,4.0,691.0,4.48,0,0.0,10.36,4.08,0.0,0.0,-2.0,0.0,120.0,29,13.0,1.720419339428948e-16,8.770896897658531e-09,9.040690357233016e-17,1.0
6285 啟碁,2010/12/31,3.0,793.0,15.45,0,0.2,10.06,7.73,1.66,-18.0,-19.0,40.0,273.0,27,28.99986457824707,3.857041156152263e-05,5.000095844268799,2.450915304041956e-10,1.3477972515829606e-06
6505 台塑化,2010/12/31,2.0,791.0,564.02,0,0.4,9.66,5.56,1.73,4.0,1.0,72.0,7489.0,23,0.0,0.0,0.0,0.0,0.0
8011 台通,2010/12/31,5.0,689.0,3.13,0,0.26,16.07,16.48,2.18,7.0,-13.0,17.0,18.0,27,0.0,0.0,0.0,0.0,0.0
8021 尖點,2010/12/31,5.0,532.0,5.48,0,2.59,5.77,20.7,3.12,-20.0,-59.0,51.0,21.0,31,0.0,0.0,0.0,0.0,0.0
8039 台虹,2010/12/31,5.0,731.0,9.94,0,0.4,12.16,15.71,1.58,-35.0,-35.0,47.0,69.0,28,0.0,0.0,0.0,0.0,0.0
8150 南茂,2010/12/31,9.0,665.0,90.6,0,2.28,10.51,1.56,2.79,2.0,2.0,114.0,172.0,24,0.0,0.0,0.0,0.0,0.0
8271 宇瞻,2010/12/31,6.0,658.0,8.74,0,0.03,9.29,2.4,1.57,-1.0,5.0,0.0,133.0,24,0.0,0.0,0.0,0.0,0.0
9906 欣巴巴,2010/12/31,0.0,-200.0,1.39,0,2.46,2.29,1.06,3.62,16.0,17.0,338.0,24.0,14,0.0,0.0,0.0,0.0,0.0
9911 櫻花,2010/12/31,4.0,574.0,3.21,0,0.25,7.61,5.34,1.34,3.0,3.0,16.0,35.0,20,0.0,0.0,0.0,0.0,0.0
9917 中保,2010/12/31,2.0,824.0,25.02,0,0.22,11.66,16.63,2.17,2.0,-3.0,11.0,112.0,20,0.0,0.0,0.0,0.0,0.0
9919 康那香,2010/12/31,5.0,437.0,5.49,0,0.76,3.23,2.59,1.48,3.0,-6.0,81.0,51.0,20,0.0,0.0,0.0,0.0,0.0
9921 巨大,2010/12/31,3.0,798.0,12.13,1,0.3,9.88,9.5,1.71,-10.0,-12.0,60.0,442.0,20,25.003406524658203,0.05578773468732834,5.940799713134767,1.2878832444940258e-09,6.244180440262426e-06
9933 中鼎,2010/12/31,3.0,769.0,84.52,0,0.23,4.71,4.65,1.78,-2.0,-5.0,45.0,519.0,20,0.0,0.0,0.0,0.0,0.0
9934 成霖,2010/12/31,4.0,614.0,8.02,0,0.57,3.94,3.96,2.73,-2.0,-10.0,63.0,214.0,20,0.0,0.0,0.0,0.0,0.0
9943 好樂迪,2010/12/31,5.0,634.0,6.02,0,0.13,9.36,14.3,0.93,-1.0,0.0,20.0,35.0,16,0.0,0.0,0.0,0.0,0.0
9946 三發地產,2010/12/31,8.0,11.0,-24.33,1,3.33,3.32,13.9,1.43,6.0,1668.0,233.0,6.0,14,0.0,0.0,0.0,0.0,0.0
1101 台泥,2011/12/30,3.0,759.0,146.84,1,2.19,6.0,13.68,2.55,7.0,4.0,80.0,1185.0,1,42.935882568359375,0.06660757958889008,4.9967918395996085,1.5793245877748774e-10,12.000717163085938
1201 味全,2011/12/30,4.0,433.0,7.33,0,0.88,2.27,4.19,1.8,5.0,102.0,134.0,256.0,2,0.0,0.0,0.0,0.0,0.0
1210 大成,2011/12/30,4.0,706.0,15.06,0,0.2,5.77,2.13,2.13,1.0,1.0,49.0,841.0,2,0.0,0.0,0.0,0.0,0.0
1215 卜蜂,2011/12/30,4.0,499.0,1.1,0,0.18,2.04,0.65,1.52,4.0,5.0,60.0,177.0,2,12.999351501464846,5.121856272438663e-10,0.0006358610698953272,1.6392157000267443e-13,1.2516526112449354e-05
1216 統一,2011/12/30,3.0,681.0,332.81,0,0.48,5.02,4.26,1.71,1.0,3.0,96.0,3880.0,2,0.0,0.0,0.0,0.0,0.0
1218 泰山,2011/12/30,6.0,431.0,-1.23,0,0.6,-0.1,-2.98,1.69,-1.0,5.0,83.0,101.0,2,0.0,0.0,0.0,0.0,0.0
1220 台榮,2011/12/30,6.0,496.0,2.47,0,0.22,4.73,3.83,1.59,0.0,15.0,32.0,37.0,2,3.0,1.3592978824773136e-28,4.385165668551868e-19,1.515651617998266e-31,2.0040420884056054e-25
1227 佳格,2011/12/30,3.0,890.0,24.54,0,0.05,21.46,14.49,1.5,3.0,-5.0,6.0,198.0,2,0.0,0.0,0.0,0.0,0.0
1232 大統益,2011/12/30,4.0,724.0,7.0,0,0.03,13.28,3.46,1.46,-1.0,-1.0,3.0,181.0,2,0.0,0.0,0.0,0.0,0.0
1233 天仁,2011/12/30,4.0,614.0,2.86,0,0.0,12.76,13.35,8.62,0.0,-4.0,0.0,21.0,2,0.0,0.0,0.0,0.0,0.0
1236 宏亞,2011/12/30,5.0,522.0,2.79,0,0.22,7.58,8.73,1.02,-2.0,-4.0,50.0,25.0,2,0.0,0.0,0.0,0.0,0.0
1301 台塑,2011/12/30,3.0,896.0,452.14,0,0.6,11.03,12.69,1.84,1.0,8.0,31.0,2170.0,3,0.0,0.0,0.0,0.0,0.0
1307 三芳,2011/12/30,4.0,650.0,4.99,0,0.33,6.86,7.51,1.24,3.0,10.0,44.0,101.0,3,0.0,0.0,0.0,0.0,0.0
1309 台達化,2011/12/30,6.0,540.0,-6.41,1,0.25,3.03,1.11,1.26,8.0,1.0,93.0,184.0,3,11.99790859222412,0.003088516881689429,0.9990028738975524,4.018989141485463e-09,7.544970204165224e-10
1310 台苯,2011/12/30,7.0,454.0,-5.38,0,0.37,-5.83,-3.13,1.62,2.0,-3.0,73.0,187.0,3,0.0,0.0,0.0,0.0,0.0
1314 中石化,2011/12/30,5.0,908.0,83.27,0,0.22,10.81,13.58,1.28,2.0,2.0,17.0,439.0,3,0.0,0.0,0.0,0.0,0.0
1316 上曜,2011/12/30,8.0,191.0,-5.23,0,0.98,-5.43,-8.82,2.01,15.0,27.0,52.0,10.0,21,0.0,0.0,0.0,0.0,0.0
1321 大洋,2011/12/30,6.0,415.0,-0.44,0,0.24,-4.19,-5.0,1.35,-1.0,0.0,20.0,57.0,3,0.0,0.0,0.0,0.0,0.0
1323 永裕,2011/12/30,6.0,501.0,3.12,0,1.16,7.48,9.27,2.74,6.0,0.0,91.0,29.0,3,0.0,0.0,0.0,0.0,0.0
1326 台化,2011/12/30,3.0,827.0,503.79,0,0.58,8.59,8.42,1.74,2.0,4.0,49.0,3961.0,3,46.99752426147461,5.026427268981934,6.093077659606934,3.267930708261701e-07,3.8829691410064697
1413 宏洲,2011/12/30,7.0,298.0,-1.29,0,0.32,-2.69,-1.38,1.92,-1.0,12.0,60.0,43.0,4,0.0,0.0,0.0,0.0,0.0
1414 東和,2011/12/30,6.0,433.0,0.44,0,0.56,3.42,8.67,2.05,-23.0,-6.0,3.0,13.0,4,0.0,0.0,0.0,0.0,0.0
1432 大魯閣,2011/12/30,8.0,217.0,-1.56,0,1.26,2.56,4.99,1.61,15.0,48.0,85.0,12.0,18,2.9646520614624023,1.362554374884084e-10,0.00012667800183407962,1.8126139043820973e-18,3.035221099853516
1442 名軒,2011/12/30,6.0,442.0,-4.53,1,3.79,10.03,33.39,2.22,-7.0,-24.0,105.0,23.0,14,0.0,0.0,0.0,0.0,0.0
1447 力鵬,2011/12/30,5.0,528.0,-3.99,0,0.25,0.27,0.84,1.48,-8.0,11.0,66.0,254.0,4,0.0,0.0,0.0,0.0,0.0
1449 佳和,2011/12/30,0.0,-802.0,-2.49,0,2.36,-3.47,-5.58,3.27,-1.0,-10.0,693.0,46.0,4,0.0,0.0,0.0,0.0,0.0
1451 年興,2011/12/30,4.0,587.0,2.32,0,0.14,3.75,5.45,1.07,7.0,15.0,13.0,131.0,4,0.0,0.0,0.0,0.0,0.0
1452 宏益,2011/12/30,5.0,501.0,3.24,0,0.0,4.47,4.96,0.0,2.0,1.0,0.0,23.0,4,0.0,0.0,0.0,0.0,0.0
1453 大將,2011/12/30,7.0,189.0,-1.67,0,0.55,-2.03,-4.81,1.62,44.0,426.0,17.0,2.0,4,0.0,0.0,0.0,0.0,0.0
1456 怡華,2011/12/30,0.0,-897.0,-0.17,0,2.45,-6.68,-8.32,3.27,-4.0,-8.0,1086.0,22.0,4,1.0001468658447266,1.0,0.8158431649208069,9.7175219260226e-13,0.18400998413562766
1457 宜進,2011/12/30,7.0,449.0,3.75,0,1.05,1.32,9.48,2.18,-5.0,-9.0,78.0,60.0,4,0.0,0.0,0.0,0.0,0.0
1472 三洋紡,2011/12/30,8.0,212.0,1.3,0,1.14,1.32,3.61,2.66,-5.0,0.0,138.0,16.0,4,0.0,0.0,0.0,0.0,0.0
1475 本盟,2011/12/30,9.0,-182.0,-0.63,0,5.12,-11.05,-21.94,4.18,26.0,23.0,206.0,5.0,4,0.0,0.0,0.0,0.0,0.0
1477 聚陽,2011/12/30,3.0,762.0,6.43,1,0.22,16.74,9.34,5.0,1.0,11.0,11.0,151.0,4,0.0,0.0,0.0,0.0,0.0
1503 士電,2011/12/30,4.0,641.0,9.42,0,0.16,3.99,5.78,0.93,-5.0,5.0,16.0,204.0,5,0.0,0.0,0.0,0.0,0.0
1506 正道,2011/12/30,7.0,255.0,0.93,0,1.5,2.45,3.12,3.5,2.0,0.0,59.0,16.0,5,6.002231597900392,0.000165834222570993,1.9971320629119875,2.859645064745564e-06,0.00046776313683949416
1507 永大,2011/12/30,4.0,692.0,4.49,1,0.01,7.55,10.51,1.56,15.0,-13.0,1.0,156.0,5,17.998546600341797,8.175607746352398e-09,1.0014523267745972,6.617719339099133e-14,2.6109876216651173e-07
1513 中興電,2011/12/30,5.0,562.0,16.47,0,0.43,4.77,6.39,3.07,6.0,15.0,7.0,98.0,5,0.0,0.0,0.0,0.0,0.0
1515 力山,2011/12/30,6.0,279.0,-0.61,0,1.76,-1.89,-3.35,2.8,17.0,21.0,83.0,25.0,5,0.0,0.0,0.0,0.0,0.0
1516 川飛,2011/12/30,9.0,178.0,-0.42,0,5.49,-10.32,-33.01,13.46,34.0,-2.0,0.0,1.0,20,0.0,2.593404142522138e-32,3.755171919330894e-25,1.4094146421387462e-29,1.0
1521 大億,2011/12/30,4.0,618.0,2.22,0,0.04,11.1,7.1,1.38,1.0,2.0,0.0,42.0,5,0.0,0.0,0.0,0.0,0.0
1525 江申,2011/12/30,6.0,555.0,1.04,0,0.0,10.88,5.06,0.0,1.0,-1.0,0.0,13.0,5,0.0,0.0,0.0,0.0,0.0
1529 樂士,2011/12/30,9.0,200.0,-0.42,0,5.77,-2.99,-354.11,3.79,758.0,121.0,18.0,1.0,5,0.0,0.0,0.0,0.0,0.0
1532 勤美,2011/12/30,7.0,522.0,22.45,0,1.4,3.61,9.0,2.02,15.0,-27.0,75.0,165.0,5,0.0,0.0,0.0,0.0,0.0
1535 中宇,2011/12/30,4.0,700.0,-4.87,1,0.0,11.75,5.46,1.29,4.0,6.0,0.0,85.0,5,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2011/12/30,7.0,240.0,-0.28,0,2.48,-5.0,-16.27,2.8,3.0,-9.0,53.0,10.0,5,6.706023896185798e-07,7.002141379740258e-13,8.680349878886774e-07,2.380381371056604e-18,0.9999984502792358
1539 巨庭,2011/12/30,8.0,162.0,-0.29,0,1.02,-0.97,-2.0,2.0,-15.0,19.0,97.0,12.0,5,3.0,4.877367037903589e-33,2.055327168449188e-25,5.870317768960728e-34,8.51936775693568e-34
1558 伸興,2011/12/30,4.0,759.0,5.26,0,0.05,19.37,14.37,0.94,7.0,5.0,19.0,48.0,5,0.0,0.0,0.0,0.0,0.0
1560 中砂,2011/12/30,5.0,640.0,9.44,0,0.12,10.12,15.11,1.07,-5.0,11.0,5.0,38.0,5,0.0,0.0,0.0,0.0,0.0
1583 程泰,2011/12/30,6.0,505.0,0.26,1,0.59,7.98,10.87,1.32,8.0,11.0,76.0,64.0,5,0.0,0.0,0.0,0.0,0.0
1611 中電,2011/12/30,5.0,636.0,4.25,0,0.47,6.75,9.49,2.97,7.0,-2.0,18.0,74.0,6,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2011/12/30,4.0,515.0,-0.82,0,0.07,4.1,2.56,3.7,-1.0,0.0,2.0,58.0,6,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2011/12/30,4.0,516.0,4.09,0,0.04,3.09,1.84,0.76,4.0,10.0,6.0,64.0,6,2.9999823570251465,5.447001603897661e-05,1.9999617338180544,8.014547248080817e-09,1.5529537904512838e-06
1618 合機,2011/12/30,6.0,408.0,0.23,0,0.03,1.29,1.81,2.81,2.0,27.0,0.0,35.0,6,0.0,0.0,0.0,0.0,0.0
1701 中化,2011/12/30,6.0,403.0,1.12,0,0.45,3.85,5.6,1.02,3.0,4.0,56.0,50.0,22,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2011/12/30,5.0,751.0,8.49,0,0.04,20.25,20.54,1.95,-3.0,20.0,3.0,38.0,22,0.0,0.0,0.0,0.0,0.0
1718 中纖,2011/12/30,7.0,707.0,64.77,0,0.66,0.77,9.17,0.97,2.0,12.0,59.0,288.0,21,0.0,0.0,0.0,0.0,0.0
1721 三晃,2011/12/30,8.0,248.0,0.27,0,1.0,-1.47,-2.56,2.54,4.0,3.0,89.0,18.0,21,0.0,0.0,0.0,0.0,0.0
1723 中碳,2011/12/30,3.0,881.0,23.08,0,0.03,31.04,26.63,1.6,0.0,6.0,3.0,91.0,21,0.0,0.0,0.0,0.0,0.0
1724 台硝,2011/12/30,5.0,722.0,3.58,0,0.12,19.52,19.19,1.05,-4.0,14.0,16.0,26.0,21,2.0,2.639508394030332e-22,3.9056429794055687e-16,1.3578544702063683e-27,1.4808284866997506e-21
1726 永記,2011/12/30,3.0,628.0,3.86,0,0.04,9.83,10.82,1.94,-1.0,15.0,2.0,78.0,21,4.991189479827881,2.183456757412494e-12,0.008810493163764477,5.113364815031034e-19,1.0
1732 毛寶,2011/12/30,6.0,360.0,0.31,0,0.0,2.1,2.04,0.0,2.0,8.0,0.0,7.0,21,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2011/12/30,4.0,647.0,2.73,0,0.0,26.09,30.24,0.38,26.0,13.0,0.0,19.0,22,0.0,0.0,0.0,0.0,0.0
1762 中化生,2011/12/30,6.0,479.0,1.45,0,0.19,7.23,14.29,1.52,9.0,5.0,12.0,12.0,22,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2011/12/30,8.0,318.0,-4.02,0,0.82,4.01,4.15,2.33,-18.0,113.0,150.0,15.0,14,0.0,0.0,0.0,0.0,0.0
1902 台紙,2011/12/30,5.0,468.0,4.2,0,0.3,1.87,2.27,1.33,-2.0,0.0,27.0,65.0,9,0.0,0.0,0.0,0.0,0.0
1903 士紙,2011/12/30,7.0,373.0,0.05,0,0.39,-1.09,-5.64,0.97,-1.0,-6.0,25.0,24.0,9,4.999961853027344,5.293877857782958e-13,6.192215550981928e-06,1.6018104407905615e-17,3.172432479914278e-05
1904 正隆,2011/12/30,4.0,586.0,8.62,1,1.47,3.39,6.23,2.93,4.0,6.0,109.0,439.0,9,30.984188079833984,1.759433709835889e-10,1.015811324119568,5.3240561956495685e-18,3.4213574195973706e-08
1905 華紙,2011/12/30,4.0,504.0,0.61,0,0.51,0.61,1.23,1.97,1.0,11.0,28.0,85.0,9,0.0,0.0,0.0,0.0,0.0
1907 永豐餘,2011/12/30,4.0,630.0,31.68,0,1.06,4.15,3.08,1.92,4.0,5.0,93.0,535.0,9,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2011/12/30,2.0,609.0,159.97,1,0.71,3.84,7.23,1.27,1.0,13.0,78.0,4010.0,10,0.0,0.0,0.0,0.0,0.0
2008 高興昌,2011/12/30,0.0,-779.0,0.76,0,4.39,-5.15,-5.45,3.77,2.0,5.0,569.0,52.0,10,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2011/12/30,5.0,510.0,-32.09,1,0.22,5.11,1.48,1.28,-2.0,7.0,88.0,182.0,10,0.0,0.0,0.0,0.0,0.0
2020 美亞,2011/12/30,7.0,351.0,13.8,0,0.79,-5.86,-2.15,2.08,2.0,6.0,67.0,76.0,10,0.0,0.0,0.0,0.0,0.0
2025 千興,2011/12/30,7.0,339.0,-1.86,0,0.14,-9.21,-4.85,1.37,-1.0,-21.0,37.0,64.0,10,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2011/12/30,7.0,414.0,-10.15,1,1.42,3.43,5.32,3.19,0.0,-22.0,152.0,410.0,10,0.0,0.0,0.0,0.0,0.0
2028 威致,2011/12/30,8.0,323.0,2.7,0,0.75,1.5,1.58,2.8,-12.0,-9.0,126.0,109.0,10,0.0,0.0,0.0,0.0,0.0
2034 允強,2011/12/30,4.0,618.0,5.71,0,0.19,4.32,1.71,1.13,0.0,-12.0,66.0,274.0,10,0.0,0.0,0.0,0.0,0.0
2049 上銀,2011/12/30,4.0,811.0,32.87,1,0.51,23.06,29.11,1.5,10.0,-3.0,69.0,158.0,5,0.0,0.0,0.0,0.0,0.0
2059 川湖,2011/12/30,4.0,729.0,9.05,0,1.39,16.24,32.58,2.84,7.0,-1.0,32.0,26.0,28,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2011/12/30,4.0,611.0,5.05,0,0.19,7.62,7.49,1.02,1.0,2.0,26.0,54.0,20,0.0,0.0,0.0,0.0,0.0
2103 台橡,2011/12/30,4.0,978.0,56.72,1,0.37,24.05,18.4,1.73,2.0,4.0,56.0,551.0,11,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2011/12/30,4.0,664.0,9.45,1,1.42,3.11,10.91,3.11,0.0,-3.0,63.0,233.0,11,0.0,0.0,0.0,0.0,0.0
2105 正新,2011/12/30,3.0,693.0,64.51,1,1.07,7.73,9.49,2.04,2.0,6.0,135.0,1200.0,11,20.041675567626953,8.250335667980835e-06,2.9753952026367188,0.9783026576042176,0.00461970129981637
2204 中華,2011/12/30,4.0,744.0,16.19,0,0.25,5.46,2.4,3.27,-2.0,6.0,7.0,448.0,12,0.0,0.0,0.0,0.0,0.0
2206 三陽工業,2011/12/30,5.0,663.0,15.63,0,0.96,4.26,3.33,2.75,-8.0,19.0,73.0,368.0,12,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2011/12/30,3.0,756.0,163.42,0,0.26,5.55,5.51,2.18,5.0,7.0,33.0,2305.0,25,0.0,0.0,0.0,0.0,0.0
2308 台達電,2011/12/30,1.0,786.0,180.73,0,0.23,6.68,6.59,1.04,9.0,11.0,47.0,1721.0,28,33.02362823486328,0.0003800936392508447,25.139652252197266,1.0,5.836342811584473
2314 台揚,2011/12/30,8.0,93.0,-14.48,0,0.61,-20.01,-22.12,1.37,22.0,31.0,135.0,67.0,27,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2011/12/30,5.0,550.0,8.28,0,0.48,4.36,1.71,1.65,3.0,-1.0,40.0,78.0,28,0.0,0.0,0.0,0.0,0.0
2323 中環,2011/12/30,6.0,532.0,36.86,0,1.88,-2.94,-5.98,3.06,4.0,-9.0,40.0,250.0,26,0.0,0.0,0.0,0.0,0.0
2324 仁寶,2011/12/30,2.0,720.0,345.01,0,0.07,3.77,2.01,1.42,12.0,0.0,13.0,6931.0,25,0.0,0.0,0.0,0.0,0.0
2330 台積電,2011/12/30,1.0,1000.0,2476.01,0,0.15,18.05,33.15,1.17,2.0,-1.0,9.0,4271.0,24,165.94131469726562,3.1007745265960693,93.39298248291016,1.2849937677383425,7.279934406280518
2331 精英,2011/12/30,5.0,664.0,21.96,0,0.08,1.17,0.22,1.1,-6.0,1.0,20.0,727.0,25,0.0,0.0,0.0,0.0,0.0
2332 友訊,2011/12/30,4.0,669.0,7.27,0,0.1,4.35,3.37,1.69,-2.0,26.0,14.0,325.0,27,0.0,0.0,0.0,0.0,0.0
2337 旺宏,2011/12/30,5.0,745.0,51.0,0,0.6,4.34,12.52,1.17,-2.0,11.0,46.0,282.0,24,0.0,0.0,0.0,0.0,0.0
2338 光罩,2011/12/30,5.0,512.0,7.18,0,0.37,3.76,10.08,1.74,5.0,4.0,9.0,23.0,24,13.0,1.4016054614419087e-19,1.1417833692406455e-11,1.8166684097221923e-22,6.555155553321018e-17
2340 光磊,2011/12/30,5.0,602.0,10.45,0,0.7,5.1,8.89,1.79,6.0,9.0,39.0,73.0,26,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2011/12/30,6.0,562.0,95.19,0,1.59,-0.24,2.51,2.96,9.0,17.0,47.0,347.0,24,0.0,0.0,0.0,0.0,0.0
2348 海悅,2011/12/30,0.0,6.0,-0.06,0,3.6,4.51,-10.32,3.9,-10.0,0.0,284.0,2.0,20,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2011/12/30,4.0,603.0,60.5,0,0.21,-2.3,-0.51,4.1,8.0,4.0,31.0,4753.0,25,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2011/12/30,7.0,281.0,-0.39,0,0.01,-6.23,-6.41,0.0,49.0,0.0,0.0,6.0,20,0.0,0.0,0.0,0.0,0.0
2371 大同,2011/12/30,7.0,418.0,-36.16,0,1.98,-4.53,-7.9,2.84,-3.0,8.0,128.0,1463.0,5,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2011/12/30,4.0,752.0,45.33,0,0.01,5.63,2.57,2.93,5.0,7.0,0.0,454.0,25,0.0,0.0,0.0,0.0,0.0
2383 台光電,2011/12/30,5.0,677.0,11.47,0,0.41,8.18,6.88,2.33,-3.0,1.0,43.0,147.0,28,0.0,0.0,0.0,0.0,0.0
